"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Method"
106,0.730564617050593,0,-0.462,3.65,1.474,0.979,-7.41696868477947,0.019738042392554,0.0177914339380667,2.38129953955065,7.04576588347342,2.61911389799306,-9.16714854390024,-0.160995947294497,-0.15056004003528,0.0650519906871075,3.47326325940059,"Ridge"
107,0.676769837528703,0,-0.449,3.57,1.454,0.979,-7.4177195471422,0.0140481251060384,0.0136208666360881,2.39595433139348,7.07195261003347,2.62695290410171,-9.20589184072022,-0.162478660213952,-0.150009534262865,0.0650013900261857,3.4884157945365,"Ridge"
108,0.676769837528703,0,-0.449,3.57,1.454,0.979,-7.4177195471422,0.0140481251060384,0.0136208666360881,2.39595433139348,7.07195261003347,2.62695290410171,-9.20589184072022,-0.162478660213952,-0.150009534262865,0.0650013900261857,3.4884157945365,"Ridge"
109,0.851322112558734,0,-0.493,3.847,1.521,0.978,-7.41528428576402,0.032162430829267,0.026895989126008,2.34900459755885,6.98769066617362,2.60166423996957,-9.08138942176423,-0.157730102881974,-0.151745331375806,0.0651756963696858,3.43977390039848,"Ridge"
110,0.626936211115339,0,-0.436,3.501,1.436,0.98,-7.41841531320754,0.00868952128721188,0.0096925773822781,2.40968089914979,7.09638735983072,2.63425099933668,-9.24208458711669,-0.163867827025533,-0.14948681777049,0.0649571728033385,3.50258393870604,"Ridge"
111,0.788635412055643,0,-0.477,3.741,1.496,0.978,-7.41615845607021,0.0257721076671677,0.0222135631453779,2.36566654128299,7.01771686683459,2.61069723956468,-9.12570081392913,-0.159414754764176,-0.151138617503583,0.0651097928370846,3.45706897739204,"Ridge"
112,0.676769837528703,0,-0.449,3.57,1.454,0.979,-7.4177195471422,0.0140481251060384,0.0136208666360881,2.39595433139348,7.07195261003347,2.62695290410171,-9.20589184072022,-0.162478660213952,-0.150009534262865,0.0650013900261857,3.4884157945365,"Ridge"
113,0.626936211115339,0,-0.436,3.501,1.436,0.98,-7.41841531320754,0.00868952128721188,0.0096925773822781,2.40968089914979,7.09638735983072,2.63425099933668,-9.24208458711669,-0.163867827025533,-0.14948681777049,0.0649571728033385,3.50258393870604,"Ridge"
114,0.538007184627226,0,-0.412,3.389,1.406,0.98,-7.4196572057534,-0.00108745390974096,0.00252388135867694,2.43454397478192,7.14041859628181,2.64736185321965,-9.30740530868814,-0.1663848385883,-0.148522750104614,0.0648850024722753,3.52818705114177,"Ridge"
115,0.730564617050593,0,-0.462,3.65,1.474,0.979,-7.41696868477947,0.019738042392554,0.0177914339380667,2.38129953955065,7.04576588347342,2.61911389799306,-9.16714854390024,-0.160995947294497,-0.15056004003528,0.0650519906871075,3.47326325940059,"Ridge"
116,0.788635412055643,0,-0.477,3.741,1.496,0.978,-7.41615845607021,0.0257721076671677,0.0222135631453779,2.36566654128299,7.01771686683459,2.61069723956468,-9.12570081392913,-0.159414754764176,-0.151138617503583,0.0651097928370846,3.45706897739204,"Ridge"
117,0.580772060177677,0,-0.423,3.441,1.42,0.98,-7.4190599636596,0.00364888509178689,0.00599689137264604,2.42252820510787,7.11917574205339,2.64104300351444,-9.27587498346628,-0.165168302971759,-0.148991427007996,0.0649185990592949,3.51582318817847,"Ridge"
118,0.676769837528703,0,-0.449,3.57,1.454,0.979,-7.4177195471422,0.0140481251060384,0.0136208666360881,2.39595433139348,7.07195261003347,2.62695290410171,-9.20589184072022,-0.162478660213952,-0.150009534262865,0.0650013900261857,3.4884157945365,"Ridge"
119,0.580772060177677,0,-0.423,3.441,1.42,0.98,-7.4190599636596,0.00364888509178689,0.00599689137264604,2.42252820510787,7.11917574205339,2.64104300351444,-9.27587498346628,-0.165168302971759,-0.148991427007996,0.0649185990592949,3.51582318817847,"Ridge"
120,0.676769837528703,0,-0.449,3.57,1.454,0.979,-7.4177195471422,0.0140481251060384,0.0136208666360881,2.39595433139348,7.07195261003347,2.62695290410171,-9.20589184072022,-0.162478660213952,-0.150009534262865,0.0650013900261857,3.4884157945365,"Ridge"
1,0.365247034746778,1,-0.453,3.94,1.543,0.977,-7.42819533932607,0,0,2.14728699204957,7.0961685289525,2.41185192199192,-9.26676488923409,0,0,0,3.30551002268684,"Lasso"
2,0.314173565510284,1,-0.425,3.759,1.498,0.978,-7.43279140679848,0,0,2.20761733605177,7.13795455557745,2.45834337736475,-9.32955754725717,0,0,0,3.36418891331603,"Lasso"
3,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
4,0.365247034746778,1,-0.453,3.94,1.543,0.977,-7.42819533932607,0,0,2.14728699204957,7.0961685289525,2.41185192199192,-9.26676488923409,0,0,0,3.30551002268684,"Lasso"
5,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
6,0.343890260101272,1,-0.441,3.862,1.524,0.978,-7.43011722124894,0,0,2.17251460200837,7.11364168609849,2.43129269134208,-9.29302213525318,0,0,0,3.33004706437111,"Lasso"
7,0.262222027605503,1,-0.397,3.6,1.461,0.979,-7.4374664910854,0,0,2.2689848953755,7.18045897868691,2.50563412620475,-9.39342975335937,0,0,0,3.42387662704108,"Lasso"
8,0.25444021835392,1,-0.393,3.578,1.455,0.979,-7.43816677091585,0,0,2.27817712837094,7.18682570672474,2.512717796904,-9.40299715683597,0,0,0,3.43281723633975,"Lasso"
9,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
10,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
11,0.354407812809323,1,-0.447,3.9,1.534,0.977,-7.42917075368734,0,0,2.16009078231443,7.10503669520874,2.42171871213786,-9.28009125156133,0,0,0,3.31796332825002,"Lasso"
12,0.287024788769467,1,-0.411,3.673,1.479,0.979,-7.43523450713138,0,0,2.23968672676475,7.16016646960415,2.48305652415391,-9.36293581349041,0,0,0,3.39538045218946,"Lasso"
13,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
14,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
15,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
16,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
17,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
18,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
19,0.287024788769467,1,-0.411,3.673,1.479,0.979,-7.43523450713138,0,0,2.23968672676475,7.16016646960415,2.48305652415391,-9.36293581349041,0,0,0,3.39538045218946,"Lasso"
20,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
21,0.314173565510284,1,-0.425,3.759,1.498,0.978,-7.43279140679848,0,0,2.20761733605177,7.13795455557745,2.45834337736475,-9.32955754725717,0,0,0,3.36418891331603,"Lasso"
22,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
23,0.314173565510284,1,-0.425,3.759,1.498,0.978,-7.43279140679848,0,0,2.20761733605177,7.13795455557745,2.45834337736475,-9.32955754725717,0,0,0,3.36418891331603,"Lasso"
24,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
25,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
26,0.278506922528114,1,-0.406,3.647,1.472,0.979,-7.43600102424,0,0,2.24974842431903,7.16713540652717,2.49081021710157,-9.37340816772785,0,0,0,3.40516672574875,"Lasso"
27,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
28,0.376417763857505,1,-0.459,3.983,1.554,0.977,-7.42719009285513,0,0,2.13409161017948,7.08702913836441,2.40168336556336,-9.25303095293792,0,0,0,3.2926758447558,"Lasso"
29,0.287024788769467,1,-0.411,3.673,1.479,0.979,-7.43523450713138,0,0,2.23968672676475,7.16016646960415,2.48305652415391,-9.36293581349041,0,0,0,3.39538045218946,"Lasso"
30,0.246889345289434,1,-0.389,3.558,1.45,0.979,-7.43884626895268,0,0,2.28709656886142,7.19300349311033,2.51959124966434,-9.41228063409338,0,0,0,3.44149252042225,"Lasso"
31,0.354407812809323,1,-0.447,3.9,1.534,0.977,-7.42917075368734,0,0,2.16009078231443,7.10503669520874,2.42171871213786,-9.28009125156133,0,0,0,3.31796332825002,"Lasso"
32,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
33,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
34,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
35,0.262222027605503,1,-0.397,3.6,1.461,0.979,-7.4374664910854,0,0,2.2689848953755,7.18045897868691,2.50563412620475,-9.39342975335937,0,0,0,3.42387662704108,"Lasso"
36,0.262222027605503,1,-0.397,3.6,1.461,0.979,-7.4374664910854,0,0,2.2689848953755,7.18045897868691,2.50563412620475,-9.39342975335937,0,0,0,3.42387662704108,"Lasso"
37,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
38,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
39,0.314173565510284,1,-0.425,3.759,1.498,0.978,-7.43279140679848,0,0,2.20761733605177,7.13795455557745,2.45834337736475,-9.32955754725717,0,0,0,3.36418891331603,"Lasso"
40,0.343890260101272,1,-0.441,3.862,1.524,0.978,-7.43011722124894,0,0,2.17251460200837,7.11364168609849,2.43129269134208,-9.29302213525318,0,0,0,3.33004706437111,"Lasso"
41,0.314173565510284,1,-0.425,3.759,1.498,0.978,-7.43279140679848,0,0,2.20761733605177,7.13795455557745,2.45834337736475,-9.32955754725717,0,0,0,3.36418891331603,"Lasso"
42,0.287024788769467,1,-0.411,3.673,1.479,0.979,-7.43523450713138,0,0,2.23968672676475,7.16016646960415,2.48305652415391,-9.36293581349041,0,0,0,3.39538045218946,"Lasso"
43,0.287024788769467,1,-0.411,3.673,1.479,0.979,-7.43523450713138,0,0,2.23968672676475,7.16016646960415,2.48305652415391,-9.36293581349041,0,0,0,3.39538045218946,"Lasso"
44,0.246889345289434,1,-0.389,3.558,1.45,0.979,-7.43884626895268,0,0,2.28709656886142,7.19300349311033,2.51959124966434,-9.41228063409338,0,0,0,3.44149252042225,"Lasso"
45,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
46,0.287024788769467,1,-0.411,3.673,1.479,0.979,-7.43523450713138,0,0,2.23968672676475,7.16016646960415,2.48305652415391,-9.36293581349041,0,0,0,3.39538045218946,"Lasso"
47,0.399794608996716,1,-0.471,4.076,1.575,0.976,-7.42508642613426,0,0,2.10647779952557,7.06790324995313,2.38040375466568,-9.22429011617024,0,0,0,3.2658179210689,"Lasso"
48,0.343890260101272,1,-0.441,3.862,1.524,0.978,-7.43011722124894,0,0,2.17251460200837,7.11364168609849,2.43129269134208,-9.29302213525318,0,0,0,3.33004706437111,"Lasso"
49,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
50,0.287024788769467,1,-0.411,3.673,1.479,0.979,-7.43523450713138,0,0,2.23968672676475,7.16016646960415,2.48305652415391,-9.36293581349041,0,0,0,3.39538045218946,"Lasso"
51,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
52,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
53,0.365247034746778,1,-0.453,3.94,1.543,0.977,-7.42819533932607,0,0,2.14728699204957,7.0961685289525,2.41185192199192,-9.26676488923409,0,0,0,3.30551002268684,"Lasso"
54,0.387930138969415,1,-0.465,4.028,1.564,0.977,-7.42615410188813,0,0,2.12049266025172,7.07761022830927,2.3912038136208,-9.23887697741517,0,0,0,3.27944914584201,"Lasso"
55,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
56,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
57,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
58,0.354407812809323,1,-0.447,3.9,1.534,0.977,-7.42917075368734,0,0,2.16009078231443,7.10503669520874,2.42171871213786,-9.28009125156133,0,0,0,3.31796332825002,"Lasso"
59,0.376417763857505,1,-0.459,3.983,1.554,0.977,-7.42719009285513,0,0,2.13409161017948,7.08702913836441,2.40168336556336,-9.25303095293792,0,0,0,3.2926758447558,"Lasso"
60,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
61,0.343890260101272,1,-0.441,3.862,1.524,0.978,-7.43011722124894,0,0,2.17251460200837,7.11364168609849,2.43129269134208,-9.29302213525318,0,0,0,3.33004706437111,"Lasso"
62,0.314173565510284,1,-0.425,3.759,1.498,0.978,-7.43279140679848,0,0,2.20761733605177,7.13795455557745,2.45834337736475,-9.32955754725717,0,0,0,3.36418891331603,"Lasso"
63,0.343890260101272,1,-0.441,3.862,1.524,0.978,-7.43011722124894,0,0,2.17251460200837,7.11364168609849,2.43129269134208,-9.29302213525318,0,0,0,3.33004706437111,"Lasso"
64,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
65,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
66,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
67,0.314173565510284,1,-0.425,3.759,1.498,0.978,-7.43279140679848,0,0,2.20761733605177,7.13795455557745,2.45834337736475,-9.32955754725717,0,0,0,3.36418891331603,"Lasso"
68,0.287024788769467,1,-0.411,3.673,1.479,0.979,-7.43523450713138,0,0,2.23968672676475,7.16016646960415,2.48305652415391,-9.36293581349041,0,0,0,3.39538045218946,"Lasso"
69,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
70,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
71,0.376417763857505,1,-0.459,3.983,1.554,0.977,-7.42719009285513,0,0,2.13409161017948,7.08702913836441,2.40168336556336,-9.25303095293792,0,0,0,3.2926758447558,"Lasso"
72,0.365247034746778,1,-0.453,3.94,1.543,0.977,-7.42819533932607,0,0,2.14728699204957,7.0961685289525,2.41185192199192,-9.26676488923409,0,0,0,3.30551002268684,"Lasso"
73,0.354407812809323,1,-0.447,3.9,1.534,0.977,-7.42917075368734,0,0,2.16009078231443,7.10503669520874,2.42171871213786,-9.28009125156133,0,0,0,3.31796332825002,"Lasso"
74,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
75,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
76,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
77,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
78,0.343890260101272,1,-0.441,3.862,1.524,0.978,-7.43011722124894,0,0,2.17251460200837,7.11364168609849,2.43129269134208,-9.29302213525318,0,0,0,3.33004706437111,"Lasso"
79,0.270241836005255,1,-0.402,3.623,1.467,0.979,-7.43674479387015,0,0,2.25951152677881,7.17389753039823,2.49833380825319,-9.38356974005335,0,0,0,3.41466257780982,"Lasso"
80,0.376417763857505,1,-0.459,3.983,1.554,0.977,-7.42719009285513,0,0,2.13409161017948,7.08702913836441,2.40168336556336,-9.25303095293792,0,0,0,3.2926758447558,"Lasso"
81,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
82,0.314173565510284,1,-0.425,3.759,1.498,0.978,-7.43279140679848,0,0,2.20761733605177,7.13795455557745,2.45834337736475,-9.32955754725717,0,0,0,3.36418891331603,"Lasso"
83,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
84,0.343890260101272,1,-0.441,3.862,1.524,0.978,-7.43011722124894,0,0,2.17251460200837,7.11364168609849,2.43129269134208,-9.29302213525318,0,0,0,3.33004706437111,"Lasso"
85,0.354407812809323,1,-0.447,3.9,1.534,0.977,-7.42917075368734,0,0,2.16009078231443,7.10503669520874,2.42171871213786,-9.28009125156133,0,0,0,3.31796332825002,"Lasso"
86,0.314173565510284,1,-0.425,3.759,1.498,0.978,-7.43279140679848,0,0,2.20761733605177,7.13795455557745,2.45834337736475,-9.32955754725717,0,0,0,3.36418891331603,"Lasso"
87,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
88,0.278506922528114,1,-0.406,3.647,1.472,0.979,-7.43600102424,0,0,2.24974842431903,7.16713540652717,2.49081021710157,-9.37340816772785,0,0,0,3.40516672574875,"Lasso"
89,0.354407812809323,1,-0.447,3.9,1.534,0.977,-7.42917075368734,0,0,2.16009078231443,7.10503669520874,2.42171871213786,-9.28009125156133,0,0,0,3.31796332825002,"Lasso"
90,0.343890260101272,1,-0.441,3.862,1.524,0.978,-7.43011722124894,0,0,2.17251460200837,7.11364168609849,2.43129269134208,-9.29302213525318,0,0,0,3.33004706437111,"Lasso"
91,0.343890260101272,1,-0.441,3.862,1.524,0.978,-7.43011722124894,0,0,2.17251460200837,7.11364168609849,2.43129269134208,-9.29302213525318,0,0,0,3.33004706437111,"Lasso"
92,0.365247034746778,1,-0.453,3.94,1.543,0.977,-7.42819533932607,0,0,2.14728699204957,7.0961685289525,2.41185192199192,-9.26676488923409,0,0,0,3.30551002268684,"Lasso"
93,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
94,0.376417763857505,1,-0.459,3.983,1.554,0.977,-7.42719009285513,0,0,2.13409161017948,7.08702913836441,2.40168336556336,-9.25303095293792,0,0,0,3.2926758447558,"Lasso"
95,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
96,0.278506922528114,1,-0.406,3.647,1.472,0.979,-7.43600102424,0,0,2.24974842431903,7.16713540652717,2.49081021710157,-9.37340816772785,0,0,0,3.40516672574875,"Lasso"
97,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
98,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
99,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
100,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
101,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
102,0.287024788769467,1,-0.411,3.673,1.479,0.979,-7.43523450713138,0,0,2.23968672676475,7.16016646960415,2.48305652415391,-9.36293581349041,0,0,0,3.39538045218946,"Lasso"
103,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
104,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
105,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
106,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
107,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
108,0.25444021835392,1,-0.393,3.578,1.455,0.979,-7.43816677091585,0,0,2.27817712837094,7.18682570672474,2.512717796904,-9.40299715683597,0,0,0,3.43281723633975,"Lasso"
109,0.365247034746778,1,-0.453,3.94,1.543,0.977,-7.42819533932607,0,0,2.14728699204957,7.0961685289525,2.41185192199192,-9.26676488923409,0,0,0,3.30551002268684,"Lasso"
110,0.314173565510284,1,-0.425,3.759,1.498,0.978,-7.43279140679848,0,0,2.20761733605177,7.13795455557745,2.45834337736475,-9.32955754725717,0,0,0,3.36418891331603,"Lasso"
111,0.354407812809323,1,-0.447,3.9,1.534,0.977,-7.42917075368734,0,0,2.16009078231443,7.10503669520874,2.42171871213786,-9.28009125156133,0,0,0,3.31796332825002,"Lasso"
112,0.287024788769467,1,-0.411,3.673,1.479,0.979,-7.43523450713138,0,0,2.23968672676475,7.16016646960415,2.48305652415391,-9.36293581349041,0,0,0,3.39538045218946,"Lasso"
113,0.323782261708186,1,-0.43,3.791,1.506,0.978,-7.43192672662876,0,0,2.1962670997021,7.13009315040645,2.4495967173639,-9.31774406398645,0,0,0,3.35314937279305,"Lasso"
114,0.295803165753773,1,-0.415,3.7,1.485,0.979,-7.43444454683455,0,0,2.22931730187231,7.15298439445097,2.47506569196818,-9.3521431723753,0,0,0,3.38529487486988,"Lasso"
115,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
116,0.333684830633648,1,-0.436,3.825,1.515,0.978,-7.43103560104807,0,0,2.18456972729506,7.12199131172268,2.4405825491831,-9.30556927669704,0,0,0,3.3417721985456,"Lasso"
117,0.314173565510284,1,-0.425,3.759,1.498,0.978,-7.43279140679848,0,0,2.20761733605177,7.13795455557745,2.45834337736475,-9.32955754725717,0,0,0,3.36418891331603,"Lasso"
118,0.25444021835392,1,-0.393,3.578,1.455,0.979,-7.43816677091585,0,0,2.27817712837094,7.18682570672474,2.512717796904,-9.40299715683597,0,0,0,3.43281723633975,"Lasso"
119,0.354407812809323,1,-0.447,3.9,1.534,0.977,-7.42917075368734,0,0,2.16009078231443,7.10503669520874,2.42171871213786,-9.28009125156133,0,0,0,3.31796332825002,"Lasso"
120,0.304850020951438,1,-0.42,3.729,1.491,0.978,-7.43363042636216,0,0,2.21863073809717,7.14558266243995,2.46683046786897,-9.34102044871654,0,0,0,3.37490083987249,"Lasso"
1,0.117122448318961,0.8,-0.312,3.21,1.365,0.981,-7.44272728511077,0,0,2.4643724274547,7.31596728286712,2.65341716124261,-9.58093332741391,-0.0845575319590324,-0.0518748744401464,0,3.59364947250253,"ElasticNet"
2,0.1,1,-0.309,3.212,1.365,0.981,-7.44363521102549,0,0,2.46334847048517,7.32244647027415,2.65152391425895,-9.59146839906644,-0.0788607074198617,-0.0456821553108141,0,3.59475591096744,"ElasticNet"
3,0.117122448318961,0.8,-0.312,3.21,1.365,0.981,-7.44272728511077,0,0,2.4643724274547,7.31596728286712,2.65341716124261,-9.58093332741391,-0.0845575319590324,-0.0518748744401464,0,3.59364947250253,"ElasticNet"
4,0.1,1,-0.309,3.212,1.365,0.981,-7.44363521102549,0,0,2.46334847048517,7.32244647027415,2.65152391425895,-9.59146839906644,-0.0788607074198617,-0.0456821553108141,0,3.59475591096744,"ElasticNet"
