"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Method"
103,0.303077627209167,1,-0.005,5.269,1.902,0.982,-4.99599763412458,2.17462604981499,1.8847451096462,2.27507701456539,6.64189418148917,2.70207040084732,-9.44535816426572,-5.20282741302115,2.85470008695467,0,3.38261947484539,"Lasso"
104,0.332417109168682,1,-0.022,5.465,1.932,0.982,-4.99596603328696,2.14711653791784,1.85454644971879,2.24626507734727,6.61456523691302,2.66863118942974,-9.41018852095385,-5.16688428971097,2.82084799773001,0,3.35973684936643,"Lasso"
105,0.399891661285605,1,-0.061,5.996,2.003,0.98,-4.99589335809902,2.08385052671912,1.78509597148797,2.18000376564121,6.55171449204818,2.59172813379101,-9.32930584095784,-5.08422277065673,2.74299541117761,0,3.30711169028615,"Lasso"
106,0.322334559740693,1,-0.016,5.395,1.921,0.982,-4.99597689295407,2.15657021586027,1.86492425672292,2.25616633536943,6.62395686267124,2.68012261597967,-9.42227461257422,-5.17923618869376,2.83248131025132,0,3.3676004920426,"Lasso"
107,0.399891661285605,1,-0.061,5.996,2.003,0.98,-4.99589335809902,2.08385052671912,1.78509597148797,2.18000376564121,6.55171449204818,2.59172813379101,-9.32930584095784,-5.08422277065673,2.74299541117761,0,3.30711169028615,"Lasso"
108,0.364596804738087,1,-0.041,5.704,1.965,0.981,-4.9959313733248,2.11694396297822,1.82142440331017,2.21466399557891,6.58459070914504,2.6319548893852,-9.37161427425713,-5.12746168615132,2.78371885117109,0,3.33463906738248,"Lasso"
109,0.387762539981241,1,-0.054,5.892,1.988,0.98,-4.99590642207859,2.09522312720624,1.79758028221963,2.19191479672262,6.5630124449003,2.60555210833036,-9.34384518662691,-5.09908187768828,2.75699007192788,0,3.31657150762647,"Lasso"
110,0.364596804738087,1,-0.041,5.704,1.965,0.981,-4.9959313733248,2.11694396297822,1.82142440331017,2.21466399557891,6.58459070914504,2.6319548893852,-9.37161427425713,-5.12746168615132,2.78371885117109,0,3.33463906738248,"Lasso"
111,0.332417109168682,1,-0.022,5.465,1.932,0.982,-4.99596603328696,2.14711653791784,1.85454644971879,2.24626507734727,6.61456523691302,2.66863118942974,-9.41018852095385,-5.16688428971097,2.82084799773001,0,3.35973684936643,"Lasso"
112,0.412400178659593,1,-0.068,6.106,2.017,0.98,-4.99587988548124,2.07212219395612,1.7722211544447,2.1677201603012,6.54006314188067,2.57747174857036,-9.31431170796631,-5.06889887424229,2.7285630007214,0,3.29735597207813,"Lasso"
113,0.376001307277362,1,-0.047,5.795,1.976,0.981,-4.99591908981436,2.10625078513963,1.80968593109379,2.2034645541021,6.5739677193375,2.61895678764471,-9.35794353913614,-5.11349029287226,2.77056026036655,0,3.32574439907374,"Lasso"
114,0.399891661285605,1,-0.061,5.996,2.003,0.98,-4.99589335809902,2.08385052671912,1.78509597148797,2.18000376564121,6.55171449204818,2.59172813379101,-9.32930584095784,-5.08422277065673,2.74299541117761,0,3.30711169028615,"Lasso"
115,0.303077627209167,1,-0.005,5.269,1.902,0.982,-4.99599763412458,2.17462604981499,1.8847451096462,2.27507701456539,6.64189418148917,2.70207040084732,-9.44535816426572,-5.20282741302115,2.85470008695467,0,3.38261947484539,"Lasso"
116,0.353538212374258,1,-0.034,5.619,1.953,0.981,-4.99594328426386,2.12731280584389,1.83280683571071,2.22552374659111,6.59489149285411,2.64455874546368,-9.38487036206072,-5.14100931284489,2.79647832851687,0,3.3432639513438,"Lasso"
117,0.376001307277362,1,-0.047,5.795,1.976,0.981,-4.99591908981436,2.10625078513963,1.80968593109379,2.2034645541021,6.5739677193375,2.61895678764471,-9.35794353913614,-5.11349029287226,2.77056026036655,0,3.32574439907374,"Lasso"
118,0.353538212374258,1,-0.034,5.619,1.953,0.981,-4.99594328426386,2.12731280584389,1.83280683571071,2.22552374659111,6.59489149285411,2.64455874546368,-9.38487036206072,-5.14100931284489,2.79647832851687,0,3.3432639513438,"Lasso"
119,0.322334559740693,1,-0.016,5.395,1.921,0.982,-4.99597689295407,2.15657021586027,1.86492425672292,2.25616633536943,6.62395686267124,2.68012261597967,-9.42227461257422,-5.17923618869376,2.83248131025132,0,3.3676004920426,"Lasso"
120,0.364596804738087,1,-0.041,5.704,1.965,0.981,-4.9959313733248,2.11694396297822,1.82142440331017,2.21466399557891,6.58459070914504,2.6319548893852,-9.37161427425713,-5.12746168615132,2.78371885117109,0,3.33463906738248,"Lasso"
1,0.1,0.5,0.127,4.465,1.721,0.985,-4.99712161113577,2.40327440524101,2.13371450977251,2.51325971349035,6.856934400738,2.9768413031315,-9.71536992655318,-5.4917311317246,3.13498987224969,0,3.57345558938118,"ElasticNet"
2,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
3,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
4,0.1,0.7,0.12,4.476,1.73,0.985,-4.9967615830849,2.38800075459916,2.1177724615024,2.49779028513193,6.84660003571612,2.95955793092393,-9.70476643113711,-5.47572519507124,3.11664105098684,0,3.56049531416775,"ElasticNet"
5,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
6,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
7,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
8,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
9,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
10,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
11,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
12,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
13,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
14,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
15,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
16,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
17,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
18,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
19,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
20,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
21,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
22,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
23,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
24,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
25,0.1,0.7,0.12,4.476,1.73,0.985,-4.9967615830849,2.38800075459916,2.1177724615024,2.49779028513193,6.84660003571612,2.95955793092393,-9.70476643113711,-5.47572519507124,3.11664105098684,0,3.56049531416775,"ElasticNet"
26,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
27,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
28,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
29,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
30,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
31,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
32,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
33,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
34,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
35,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
36,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
37,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
38,0.1,0.7,0.12,4.476,1.73,0.985,-4.9967615830849,2.38800075459916,2.1177724615024,2.49779028513193,6.84660003571612,2.95955793092393,-9.70476643113711,-5.47572519507124,3.11664105098684,0,3.56049531416775,"ElasticNet"
39,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
40,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
41,0.1,0.3,0.136,4.458,1.71,0.985,-4.99803151857296,2.41910315229946,2.14941903972446,2.52848648569539,6.86727723758375,2.99446036294166,-9.7257282417637,-5.50693701017415,3.15391167835861,0.00865531319878599,3.58596128015653,"ElasticNet"
42,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
43,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
44,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
45,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
46,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
47,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
48,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
49,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
50,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
51,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
52,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
53,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
54,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
55,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
56,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
57,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
58,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
59,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
60,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
61,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
62,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
63,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
64,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
65,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
66,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
67,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
68,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
69,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
70,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
71,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
72,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
73,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
74,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
75,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
76,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
77,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
78,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
79,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
80,0.1,0.4,0.13,4.461,1.716,0.985,-4.99730068578707,2.4108977704979,2.14166861259747,2.52097918960692,6.86209297267276,2.98546314107775,-9.72065761287189,-5.49971384863037,3.14414344942328,0,3.57992556096077,"ElasticNet"
81,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
82,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
83,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
84,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
85,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
86,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
87,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
88,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
89,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
90,0.1,0.7,0.12,4.476,1.73,0.985,-4.9967615830849,2.38800075459916,2.1177724615024,2.49779028513193,6.84660003571612,2.95955793092393,-9.70476643113711,-5.47572519507124,3.11664105098684,0,3.56049531416775,"ElasticNet"
91,0.1,0.7,0.12,4.476,1.73,0.985,-4.9967615830849,2.38800075459916,2.1177724615024,2.49779028513193,6.84660003571612,2.95955793092393,-9.70476643113711,-5.47572519507124,3.11664105098684,0,3.56049531416775,"ElasticNet"
92,0.1,0.5,0.127,4.465,1.721,0.985,-4.99712161113577,2.40327440524101,2.13371450977251,2.51325971349035,6.856934400738,2.9768413031315,-9.71536992655318,-5.4917311317246,3.13498987224969,0,3.57345558938118,"ElasticNet"
93,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
94,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
95,0.1,0.6,0.124,4.47,1.726,0.985,-4.99694191805544,2.39564195546148,2.12574910642154,2.50553028717072,6.8517700085931,2.96820634536868,-9.71007290839907,-5.48373494285466,3.1258224529623,0,3.56697882685368,"ElasticNet"
96,0.1,0.8,0.117,4.484,1.735,0.985,-4.99658060387235,2.38035078791919,2.10978455026155,2.4900396838463,6.84142447349845,2.95089602757177,-9.69945047005092,-5.46770185516506,3.10744563440488,0,3.55400504234553,"ElasticNet"
97,0.1,0.9,0.114,4.492,1.74,0.985,-4.99639897805591,2.37269204065497,2.10178534786997,2.48227845971136,6.83624331331581,2.94222060298237,-9.69412500033842,-5.45966488982042,3.09823617120109,0,3.54750800240051,"ElasticNet"
98,0.1,1,0.11,4.502,1.745,0.985,-4.99621670326359,2.36502449800807,2.09377482942289,2.47450658904957,6.83105654652826,2.93353162472113,-9.68878999711134,-5.45161426561486,3.08901262926279,0,3.54100418533754,"ElasticNet"
