"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","Method"
30,0.905934321819035,1,3.358,904.517,26.629,0.185,-16.6844801167951,0,0,5.20729613971694,-0.702904882308936,0,-2.53052652160432,-0.315974677475136,0,0,0,0,-1.72866012414066,0,0,7.2593908737393,0,0,-8.93028848480114,-1.07498271227827,-4.56678885226972,0,0,-11.8105317651699,0,0,0,1.68365148389716,0,-2.01705302392436,0,0,0,0,0,-2.71289579958115,-6.1368587387047,-5.11220849763618,7.20874534850646,0,0,"Lasso"
31,0.454992240811392,1,2.788,878.718,26.283,0.208,-16.6278848673651,0,0,5.88763844286324,-1.08463201943138,0,-2.28415422847211,-1.24752605068543,0,0,0,0,-2.00633827098575,0,0,7.60012485973425,0,0,-8.68076356177843,-1.04233284862402,-4.59388374090314,0,0,-11.9155943704369,0.17060722043348,0,0,2.79150182842006,-0.271013012964729,-3.35629195299855,0,0,-0.646747664305862,0,0,-3.73327160675491,-6.41635768280698,-5.57030849727911,6.94614863179067,0.167078056488024,0,"Lasso"
32,1.19325648315369,1,3.788,924.567,26.757,0.167,-16.7587526500428,0,0,4.78766838222684,-0.467533540466326,0,-2.55020425750004,0,0,0,0,0,-1.54632031710551,0,0,6.94137440455747,0,0,-8.74711294222833,-1.14600505437446,-4.56317657226947,0,0,-11.6828659765592,0,0,0,1.23140607887366,0,-1.45994614071413,0,0,0,0,0,-2.37512544067844,-5.92187357508423,-4.61866374854577,7.35434445372246,0,0,"Lasso"
33,1.41744750355289,1,4.248,928.415,26.629,0.163,-16.8324085535501,0,0,4.43385657550193,-0.327062840467992,0,-2.59982885472428,0,0,0,0,0,-1.41642902930866,0,0,6.80365160350174,0,0,-8.55432304531971,-1.24729806099814,-4.42900909730644,0,0,-11.5317909009762,0,0,0,0.935578669463942,0,-1.04440074043804,0,0,0,0,0,-2.0733291307222,-5.66189807203971,-4.18035494152017,7.47882941381262,0,0,"Lasso"
34,3.84761342733641,1,9.298,906.64,24.94,0.183,-17.1014298210643,0,0,1.2666753363712,0,0,-2.35611275726055,0,0,0,0,0,0,0,0,4.40455387061438,0,0,-6.38947728370261,-0.902849276051721,-3.81437160877672,0,0,-10.2073243153517,0,0,0,0,0,0,0,0,0,0,0,0,-0.202573917420855,0,8.62499645038031,0,0,"Lasso"
35,2.37589107210758,1,6.268,928.526,25.942,0.163,-17.0001963181014,0,0,3.06399670666605,0,0,-2.69585392945521,0,0,0,0,0,-0.727197824877418,0,0,6.00616570627974,0,0,-7.72352104870956,-1.33731176481991,-4.14687451089317,0,0,-10.9875295218294,0,0,0,0,0,0,0,0,0,0,0,-0.877930347784425,-3.97375659981597,-2.44970582534663,8.04648914618451,0,0,"Lasso"
36,1.11384441185121,1,3.625,923.513,26.802,0.168,-16.7328830205549,0,0,4.91298912667164,-0.517284536793608,0,-2.532768414371,0,0,0,0,0,-1.59245189120401,0,0,6.99024481359743,0,0,-8.81546273393973,-1.11010287343271,-4.61009145409982,0,0,-11.7362107009824,0,0,0,1.33682244266166,0,-1.60709111857114,0,0,0,0,0,-2.48218643550937,-6.0135818389788,-4.77390569817545,7.31024580261379,0,0,"Lasso"
37,0.504507816099852,1,2.773,865.911,26.146,0.22,-16.4601485961062,0,0,5.80646600418131,-1.05801190679124,0,-2.48191231398956,-1.0903861927315,0,0,0,0,-1.96496337221341,0,0,7.57387304432538,0,0,-8.72224112833158,-0.927589703289579,-4.62936261850517,0,0,-11.9669030932031,0.0635405378719313,0,0,2.55148231109723,-0.139124577784938,-3.12861553665517,0,0,-0.662348873385598,0,0,-3.53522630866406,-6.30965251818163,-5.72814245546135,6.95887225142501,0.0300460702871885,0,"Lasso"
38,2.63445287317989,1,6.893,922.162,25.775,0.169,-17.050866297222,0,0,2.74023682813154,0,0,-2.65985537065137,0,0,0,0,0,-0.513140961049735,0,0,5.71690622560495,0,0,-7.5155025491419,-1.27295379766547,-4.07906539490719,0,0,-10.833861817847,0,0,0,0,0,0,0,0,0,0,0,-0.630523514562031,-3.29422822950654,-2.0105945461819,8.19772416689225,0,0,"Lasso"
39,1.00452470445597,1,3.445,917.598,26.775,0.173,-16.6996307663631,0,0,5.07528171599279,-0.603985162863699,0,-2.51885815642546,-0.100788285341697,0,0,0,0,-1.65945602526733,0,0,7.10048054108846,0,0,-8.88798015050279,-1.07945827318297,-4.63360632828528,0,0,-11.791932820775,0,0,0,1.49454811804959,0,-1.81855212780823,0,0,0,0,0,-2.61265690507071,-6.10849936406153,-4.9650246574317,7.2535019971623,0,0,"Lasso"
40,0.522182766868866,1,2.792,863.85,26.127,0.221,-16.4426766586774,0,0,5.7757835796228,-1.04568343931023,0,-2.5126637580569,-1.04675601789939,0,0,0,0,-1.95400188779803,0,0,7.56013840031481,0,0,-8.7440265806662,-0.920921511432586,-4.62843553894802,0,0,-11.9687690520006,0.0247145918010274,0,0,2.49323510287078,-0.111083167998874,-3.07228396278289,0,0,-0.645878443020327,0,0,-3.46887651848826,-6.28577603729688,-5.73706447492697,6.96686193279625,0.00505227053421355,0,"Lasso"
41,0.47093246056615,1,2.781,874.184,26.234,0.212,-16.5673512142828,0,0,5.86190462776908,-1.07722449688228,0,-2.35419348951411,-1.19506377757517,0,0,0,0,-1.99202410143343,0,0,7.59175694034115,0,0,-8.69097487799416,-0.997261542208589,-4.60824992623618,0,0,-11.9352251673882,0.137718103573619,0,0,2.71178219690747,-0.227756667865938,-3.27963993831617,0,0,-0.656838754027863,0,0,-3.67175986747742,-6.37671167214281,-5.62846190337194,6.94985303067991,0.118423069104867,0,"Lasso"
42,0.905934321819035,1,3.358,904.517,26.629,0.185,-16.6844801167951,0,0,5.20729613971694,-0.702904882308936,0,-2.53052652160432,-0.315974677475136,0,0,0,0,-1.72866012414066,0,0,7.2593908737393,0,0,-8.93028848480114,-1.07498271227827,-4.56678885226972,0,0,-11.8105317651699,0,0,0,1.68365148389716,0,-2.01705302392436,0,0,0,0,0,-2.71289579958115,-6.1368587387047,-5.11220849763618,7.20874534850646,0,0,"Lasso"
43,0.711892242452065,1,3.068,882.063,26.368,0.205,-16.5679064021229,0,0,5.48818147738619,-0.874292739555539,0,-2.5365130818464,-0.701381748693582,0,0,0,0,-1.85374304218449,0,0,7.4566641679216,0,0,-8.88963145613463,-1.03415744292106,-4.54551760502846,0,0,-11.8743222498079,0,0,0,2.07322155588229,0,-2.49793446460987,0,0,-0.250593392061604,0,0,-3.04068470267128,-6.22841706414118,-5.42707445923717,7.09183111485858,0,0,"Lasso"
44,0.540476942701828,1,2.779,865.215,26.144,0.22,-16.42825511145,0,0,5.74940141582288,-1.02353437275406,0,-2.52265556111213,-1.00640607439082,0,0,0,0,-1.9476371426401,0,0,7.54591650383901,0,0,-8.76487353796995,-0.94276542142873,-4.63211556692047,0,0,-11.9626523055556,0,0,0,2.42632811380291,-0.0636278800733635,-3.00698841227234,0,0,-0.61857148831753,0,0,-3.41361203112278,-6.30040767622346,-5.72044639272605,6.97490574158379,0,0,"Lasso"
45,0.687795965944068,1,3.019,879.716,26.339,0.207,-16.5434579638393,0,0,5.52606670436003,-0.894064392561076,0,-2.53527964416427,-0.743789210933882,0,0,0,0,-1.86731895788807,0,0,7.46855081804154,0,0,-8.87296238151941,-1.02322415086648,-4.55843245540559,0,0,-11.8868749275688,0,0,0,2.12088626471864,0,-2.56678390853142,0,0,-0.303254707580108,0,0,-3.09339684149688,-6.2415922036535,-5.46926266938917,7.07519551265294,0,0,"Lasso"
46,1.80380437694085,1,5.047,937.895,26.409,0.155,-16.9628051693921,0,0,3.82477370392071,-0.0852530761587319,0,-2.68622703033137,0,0,0,0,0,-1.19465857773613,0,0,6.56634430813325,0,0,-8.22301320510682,-1.42045914331537,-4.1893939214063,0,0,-11.2687433971042,0,0,0,0.438605822877066,0,-0.32945803270544,0,0,0,0,0,-1.5577229545148,-5.20630171676881,-3.42431284863743,7.69277014521026,0,0,"Lasso"
47,0.579010505427928,1,2.8,869.958,26.207,0.216,-16.4357435844275,0,0,5.69622684560642,-0.983207017904571,0,-2.52917476120811,-0.934374108805707,0,0,0,0,-1.92760033901608,0,0,7.5239514981848,0,0,-8.79926969735407,-0.975738972362066,-4.62169246377632,0,0,-11.9452575756494,0,0,0,2.32529824714421,-0.00761706256884116,-2.87658641918849,0,0,-0.537388729361551,0,0,-3.325165036296,-6.30781241400641,-5.65945005980528,7.0000195255487,0,0,"Lasso"
48,0.905934321819035,1,3.358,904.517,26.629,0.185,-16.6844801167951,0,0,5.20729613971694,-0.702904882308936,0,-2.53052652160432,-0.315974677475136,0,0,0,0,-1.72866012414066,0,0,7.2593908737393,0,0,-8.93028848480114,-1.07498271227827,-4.56678885226972,0,0,-11.8105317651699,0,0,0,1.68365148389716,0,-2.01705302392436,0,0,0,0,0,-2.71289579958115,-6.1368587387047,-5.11220849763618,7.20874534850646,0,0,"Lasso"
49,2.07017939198571,1,5.578,938.335,26.191,0.154,-16.988006700483,0,0,3.44335574864474,0,0,-2.72548677627087,0,0,0,0,0,-1.00061495151518,0,0,6.35087926444875,0,0,-7.98254617911579,-1.43392951116268,-4.14933718620053,0,0,-11.1365529438567,0,0,0,0.114691674279577,0,0,0,0,0,0,0,-1.20664138908148,-4.75250673927279,-2.94915189167115,7.85543326821109,0,0,"Lasso"
50,0.875270068699145,1,3.327,900.899,26.586,0.188,-16.6778532110287,0,0,5.24828807159316,-0.733324603941333,0,-2.53305626684365,-0.381587235953533,0,0,0,0,-1.74945860059235,0,0,7.30804744197826,0,0,-8.94312933868101,-1.07414152845546,-4.55172265237404,0,0,-11.8179629920945,0,0,0,1.73546939246095,0,-2.07777732315243,0,0,0,0,0,-2.742787412655,-6.15035913005948,-5.1580871909634,7.19473297603821,0,0,"Lasso"
51,1.68375990718966,1,4.799,934.455,26.478,0.158,-16.9224428383791,0,0,4.01422992149257,-0.160513928687469,0,-2.65928572429994,0,0,0,0,0,-1.26372048785889,0,0,6.63983694565188,0,0,-8.32598196988516,-1.36622833735818,-4.26354570632766,0,0,-11.3503451200553,0,0,0,0.594420965046001,0,-0.552034826273073,0,0,0,0,0,-1.71858093456536,-5.34687670427638,-3.65915257083289,7.62618701439998,0,0,"Lasso"
52,1.36946944599809,1,4.149,927.513,26.656,0.164,-16.8164240804309,0,0,4.5095708187655,-0.357118318053281,0,-2.58903134064818,0,0,0,0,0,-1.44409538017762,0,0,6.83303166761391,0,0,-8.59552281791501,-1.22568450486678,-4.45837599612814,0,0,-11.5642907570658,0,0,0,0.99819157524832,0,-1.13337866692006,0,0,0,0,0,-2.13773897178044,-5.7180010635523,-4.27415608283199,7.45218725725322,0,0,"Lasso"
53,0.454992240811392,1,2.788,878.718,26.283,0.208,-16.6278848673651,0,0,5.88763844286324,-1.08463201943138,0,-2.28415422847211,-1.24752605068543,0,0,0,0,-2.00633827098575,0,0,7.60012485973425,0,0,-8.68076356177843,-1.04233284862402,-4.59388374090314,0,0,-11.9155943704369,0.17060722043348,0,0,2.79150182842006,-0.271013012964729,-3.35629195299855,0,0,-0.646747664305862,0,0,-3.73327160675491,-6.41635768280698,-5.57030849727911,6.94614863179067,0.167078056488024,0,"Lasso"
54,0.42471218218234,1,2.792,887.772,26.38,0.2,-16.7378220061841,0,0,5.93707883227629,-1.09704965537862,0,-2.15183639938201,-1.34520010281087,0,0,0,0,-2.03332052747073,0,0,7.61516595048909,0,0,-8.66152204197323,-1.12951743498786,-4.57037874651863,0,0,-11.8793750162735,0.233658247900878,0,0,2.93657484493823,-0.347300177034172,-3.49865500379409,0,0,-0.629406497287415,0,0,-3.84970315564604,-6.49832174429464,-5.4624755349143,6.93825368284612,0.258376828712958,0,"Lasso"
55,0.905934321819035,1,3.358,904.517,26.629,0.185,-16.6844801167951,0,0,5.20729613971694,-0.702904882308936,0,-2.53052652160432,-0.315974677475136,0,0,0,0,-1.72866012414066,0,0,7.2593908737393,0,0,-8.93028848480114,-1.07498271227827,-4.56678885226972,0,0,-11.8105317651699,0,0,0,1.68365148389716,0,-2.01705302392436,0,0,0,0,0,-2.71289579958115,-6.1368587387047,-5.11220849763618,7.20874534850646,0,0,"Lasso"
56,0.875270068699145,1,3.327,900.899,26.586,0.188,-16.6778532110287,0,0,5.24828807159316,-0.733324603941333,0,-2.53305626684365,-0.381587235953533,0,0,0,0,-1.74945860059235,0,0,7.30804744197826,0,0,-8.94312933868101,-1.07414152845546,-4.55172265237404,0,0,-11.8179629920945,0,0,0,1.73546939246095,0,-2.07777732315243,0,0,0,0,0,-2.742787412655,-6.15035913005948,-5.1580871909634,7.19473297603821,0,0,"Lasso"
57,6.02007222362859,1,11.973,1007.575,26.303,0.092,-17.2648885102217,0,0,0,0,0,-0.81134657145965,0,0,0,0,0,0,0,0,2.26436906472301,0,0,-4.34836179823891,-1.23278962663164,-2.87228863984081,0,0,-8.12814832739528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7976382699046,0,0,"Lasso"
58,0.540476942701828,1,2.779,865.215,26.144,0.22,-16.42825511145,0,0,5.74940141582288,-1.02353437275406,0,-2.52265556111213,-1.00640607439082,0,0,0,0,-1.9476371426401,0,0,7.54591650383901,0,0,-8.76487353796995,-0.94276542142873,-4.63211556692047,0,0,-11.9626523055556,0,0,0,2.42632811380291,-0.0636278800733635,-3.00698841227234,0,0,-0.61857148831753,0,0,-3.41361203112278,-6.30040767622346,-5.72044639272605,6.97490574158379,0,0,"Lasso"
59,0.937672867837799,1,3.386,908.747,26.676,0.181,-16.688908701057,0,0,5.1648471974009,-0.671065070149295,0,-2.52661250455283,-0.246506350476476,0,0,0,0,-1.70613326703948,0,0,7.20800464708962,0,0,-8.91658729288831,-1.07630193505856,-4.58942895192272,0,0,-11.8049111190745,0,0,0,1.62168932677736,0,-1.95324463176953,0,0,0,0,0,-2.68034292683826,-6.12828169007653,-5.06498287571992,7.22318573329051,0,0,"Lasso"
60,1.32311535970217,1,4.054,926.667,26.683,0.165,-16.80116408773,0,0,4.58272876690625,-0.386166824493492,0,-2.57875985045747,0,0,0,0,0,-1.47093695726517,0,0,6.86149609993911,0,0,-8.63537491483171,-1.20473233657914,-4.48619132294636,0,0,-11.595551180719,0,0,0,1.05928747646881,0,-1.2193048101109,0,0,0,0,0,-2.20012143647449,-5.77178227128953,-4.36478658478986,7.42645090157807,0,0,"Lasso"
61,0.687795965944068,1,3.019,879.716,26.339,0.207,-16.5434579638393,0,0,5.52606670436003,-0.894064392561076,0,-2.53527964416427,-0.743789210933882,0,0,0,0,-1.86731895788807,0,0,7.46855081804154,0,0,-8.87296238151941,-1.02322415086648,-4.55843245540559,0,0,-11.8868749275688,0,0,0,2.12088626471864,0,-2.56678390853142,0,0,-0.303254707580108,0,0,-3.09339684149688,-6.2415922036535,-5.46926266938917,7.07519551265294,0,0,"Lasso"
62,1.51850510282081,1,4.46,930.231,26.572,0.162,-16.8680919616347,0,0,4.27497346053493,-0.26403783832963,0,-2.6228388587917,0,0,0,0,0,-1.35942992318114,0,0,6.74146514994785,0,0,-8.46807458300506,-1.29161877062758,-4.36244069617365,0,0,-11.4617529133975,0,0,0,0.812115776968462,0,-0.858170098525551,0,0,0,0,0,-1.94083167592933,-5.53865925790619,-3.9823024673553,7.53448239722673,0,0,"Lasso"
63,0.789365550272753,1,3.224,889.574,26.461,0.198,-16.6436944946779,0,0,5.36843464474949,-0.81134022305513,0,-2.54117415963234,-0.562792878961898,0,0,0,0,-1.80955688132753,0,0,7.41400988381772,0,0,-8.9402333925244,-1.06380255177298,-4.50763745791487,0,0,-11.8357284362942,0,0,0,1.92459315441673,0,-2.28036755140404,0,0,-0.085142412829111,0,0,-2.87585558220268,-6.17966004821848,-5.29304189376042,7.14544933878839,0,0,"Lasso"
64,1.62676765207396,1,4.682,932.915,26.51,0.159,-16.9036471856503,0,0,4.10415902451377,-0.196223499167142,0,-2.64670173205536,0,0,0,0,0,-1.29670440148725,0,0,6.67487008971928,0,0,-8.37497118697067,-1.34048273566526,-4.2977717128804,0,0,-11.3888059185836,0,0,0,0.669382305630154,0,-0.65762281269476,0,0,0,0,0,-1.79519924428267,-5.41306478831895,-3.77060990189197,7.59456394944569,0,0,"Lasso"
65,0.875270068699145,1,3.327,900.899,26.586,0.188,-16.6778532110287,0,0,5.24828807159316,-0.733324603941333,0,-2.53305626684365,-0.381587235953533,0,0,0,0,-1.74945860059235,0,0,7.30804744197826,0,0,-8.94312933868101,-1.07414152845546,-4.55172265237404,0,0,-11.8179629920945,0,0,0,1.73546939246095,0,-2.07777732315243,0,0,0,0,0,-2.742787412655,-6.15035913005948,-5.1580871909634,7.19473297603821,0,0,"Lasso"
66,0.875270068699145,1,3.327,900.899,26.586,0.188,-16.6778532110287,0,0,5.24828807159316,-0.733324603941333,0,-2.53305626684365,-0.381587235953533,0,0,0,0,-1.74945860059235,0,0,7.30804744197826,0,0,-8.94312933868101,-1.07414152845546,-4.55172265237404,0,0,-11.8179629920945,0,0,0,1.73546939246095,0,-2.07777732315243,0,0,0,0,0,-2.742787412655,-6.15035913005948,-5.1580871909634,7.19473297603821,0,0,"Lasso"
67,0.845643745588919,1,3.304,896.715,26.541,0.192,-16.6753485136272,0,0,5.28798703346359,-0.763277459390657,0,-2.53735527441903,-0.447395067743358,0,0,0,0,-1.7710389981467,0,0,7.35649372609705,0,0,-8.95624607508084,-1.07256257587881,-4.52606344507589,0,0,-11.8218371721935,0,0,0,1.79909651351124,0,-2.1383513805585,0,0,0,0,0,-2.77428307726018,-6.1547871296812,-5.20205257266932,7.18127621613757,0,0,"Lasso"
68,2.29547141754133,1,6.075,932.188,26.008,0.16,-16.9909374730814,0,0,3.16239609992939,0,0,-2.69839441544815,0,0,0,0,0,-0.795469064159549,0,0,6.09703015847482,0,0,-7.79141101322984,-1.36843727569192,-4.16509751685287,0,0,-11.031204021237,0,0,0,0,0,0,0,0,0,0,0,-0.954903749215454,-4.19839741231334,-2.58184420718968,7.9968542172956,0,0,"Lasso"
69,0.599295586950144,1,2.837,871.688,26.232,0.214,-16.4526397066194,0,0,5.66447615222054,-0.966671495018915,0,-2.53058623493746,-0.898782611028089,0,0,0,0,-1.91642436795343,0,0,7.51379916236995,0,0,-8.81304827483566,-0.984453057031563,-4.60957278576812,0,0,-11.9343706086065,0,0,0,2.28723798184238,0,-2.81667371477835,0,0,-0.494489617192939,0,0,-3.28302555357428,-6.29525052179969,-5.62453558058069,7.01443945748736,0,0,"Lasso"
70,0.599295586950144,1,2.837,871.688,26.232,0.214,-16.4526397066194,0,0,5.66447615222054,-0.966671495018915,0,-2.53058623493746,-0.898782611028089,0,0,0,0,-1.91642436795343,0,0,7.51379916236995,0,0,-8.81304827483566,-0.984453057031563,-4.60957278576812,0,0,-11.9343706086065,0,0,0,2.28723798184238,0,-2.81667371477835,0,0,-0.494489617192939,0,0,-3.28302555357428,-6.29525052179969,-5.62453558058069,7.01443945748736,0,0,"Lasso"
71,0.439591568926246,1,2.785,882.877,26.326,0.204,-16.6766226043177,0,0,5.91303047470077,-1.09115302355273,0,-2.22299003333315,-1.29489880987516,0,0,0,0,-2.01958225161388,0,0,7.60834787764761,0,0,-8.67113928333695,-1.08251638578807,-4.5847392482175,0,0,-11.9000245381929,0.201121804668324,0,0,2.85911289875251,-0.305608252354475,-3.42499685797952,0,0,-0.64038668620153,0,0,-3.78947189902588,-6.45711172452649,-5.52299386692011,6.94165944363871,0.210446281033769,0,"Lasso"
72,1.93240747471039,1,5.318,940.562,26.325,0.152,-17.0099113946468,0,0,3.62185892212381,-0.00568658733112731,0,-2.72231160743408,0,0,0,0,0,-1.12581931201372,0,0,6.49263711584364,0,0,-8.11444946776168,-1.47512877670122,-4.09330168953827,0,0,-11.1789942738125,0,0,0,0.286523775246806,0,-0.0861675960276472,0,0,0,0,0,-1.38857499616977,-5.04168410444379,-3.17348944956498,7.76371669970855,0,0,"Lasso"
73,1.07614277481355,1,3.548,923.075,26.823,0.168,-16.7206043611919,0,0,4.97248593272204,-0.540903743700014,0,-2.52449105981681,0,0,0,0,0,-1.61435467686995,0,0,7.0134473984431,0,0,-8.84791340119807,-1.09305933603892,-4.6323578040654,0,0,-11.7615341855849,0,0,0,1.38687639789684,0,-1.67694904127111,0,0,0,0,0,-2.53301639811188,-6.05711924126356,-4.84760744792394,7.28930926114368,0,0,"Lasso"
74,1.00452470445597,1,3.445,917.598,26.775,0.173,-16.6996307663631,0,0,5.07528171599279,-0.603985162863699,0,-2.51885815642546,-0.100788285341697,0,0,0,0,-1.65945602526733,0,0,7.10048054108846,0,0,-8.88798015050279,-1.07945827318297,-4.63360632828528,0,0,-11.791932820775,0,0,0,1.49454811804959,0,-1.81855212780823,0,0,0,0,0,-2.61265690507071,-6.10849936406153,-4.9650246574317,7.2535019971623,0,0,"Lasso"
75,0.711892242452065,1,3.068,882.063,26.368,0.205,-16.5679064021229,0,0,5.48818147738619,-0.874292739555539,0,-2.5365130818464,-0.701381748693582,0,0,0,0,-1.85374304218449,0,0,7.4566641679216,0,0,-8.88963145613463,-1.03415744292106,-4.54551760502846,0,0,-11.8743222498079,0,0,0,2.07322155588229,0,-2.49793446460987,0,0,-0.250593392061604,0,0,-3.04068470267128,-6.22841706414118,-5.42707445923717,7.09183111485858,0,0,"Lasso"
76,0.454992240811392,1,2.788,878.718,26.283,0.208,-16.6278848673651,0,0,5.88763844286324,-1.08463201943138,0,-2.28415422847211,-1.24752605068543,0,0,0,0,-2.00633827098575,0,0,7.60012485973425,0,0,-8.68076356177843,-1.04233284862402,-4.59388374090314,0,0,-11.9155943704369,0.17060722043348,0,0,2.79150182842006,-0.271013012964729,-3.35629195299855,0,0,-0.646747664305862,0,0,-3.73327160675491,-6.41635768280698,-5.57030849727911,6.94614863179067,0.167078056488024,0,"Lasso"
77,0.711892242452065,1,3.068,882.063,26.368,0.205,-16.5679064021229,0,0,5.48818147738619,-0.874292739555539,0,-2.5365130818464,-0.701381748693582,0,0,0,0,-1.85374304218449,0,0,7.4566641679216,0,0,-8.88963145613463,-1.03415744292106,-4.54551760502846,0,0,-11.8743222498079,0,0,0,2.07322155588229,0,-2.49793446460987,0,0,-0.250593392061604,0,0,-3.04068470267128,-6.22841706414118,-5.42707445923717,7.09183111485858,0,0,"Lasso"
78,2.07017939198571,1,5.578,938.335,26.191,0.154,-16.988006700483,0,0,3.44335574864474,0,0,-2.72548677627087,0,0,0,0,0,-1.00061495151518,0,0,6.35087926444875,0,0,-7.98254617911579,-1.43392951116268,-4.14933718620053,0,0,-11.1365529438567,0,0,0,0.114691674279577,0,0,0,0,0,0,0,-1.20664138908148,-4.75250673927279,-2.94915189167115,7.85543326821109,0,0,"Lasso"
79,1.00452470445597,1,3.445,917.598,26.775,0.173,-16.6996307663631,0,0,5.07528171599279,-0.603985162863699,0,-2.51885815642546,-0.100788285341697,0,0,0,0,-1.65945602526733,0,0,7.10048054108846,0,0,-8.88798015050279,-1.07945827318297,-4.63360632828528,0,0,-11.791932820775,0,0,0,1.49454811804959,0,-1.81855212780823,0,0,0,0,0,-2.61265690507071,-6.10849936406153,-4.9650246574317,7.2535019971623,0,0,"Lasso"
80,0.357537449248129,1,2.785,908.423,26.596,0.181,-16.9705246993608,0,0,6.04767525746404,-1.12238490900637,0,-1.86246135565644,-1.55775107992521,0,0,0,0,-2.09274975445392,0,0,7.64784701455424,0,0,-8.62043649766558,-1.32405709817452,-4.52557318608876,0,0,-11.8023020592581,0.372266542750772,0,0,3.24431997259606,-0.504932023850053,-3.80773983000371,0,0,-0.593461522123616,0,0,-4.10357031369335,-6.68998921557773,-5.23068365505116,6.91948630180093,0.458358624463073,0,"Lasso"
81,0.937672867837799,1,3.386,908.747,26.676,0.181,-16.688908701057,0,0,5.1648471974009,-0.671065070149295,0,-2.52661250455283,-0.246506350476476,0,0,0,0,-1.70613326703948,0,0,7.20800464708962,0,0,-8.91658729288831,-1.07630193505856,-4.58942895192272,0,0,-11.8049111190745,0,0,0,1.62168932677736,0,-1.95324463176953,0,0,0,0,0,-2.68034292683826,-6.12828169007653,-5.06498287571992,7.22318573329051,0,0,"Lasso"
82,1.23506108740659,1,3.873,925.194,26.733,0.166,-16.7723810246352,0,0,4.72169518377779,-0.441341884068256,0,-2.5593855117074,0,0,0,0,0,-1.52204000027712,0,0,6.91565078741381,0,0,-8.71113473373351,-1.16490804218039,-4.53845649582293,0,0,-11.6547763406309,0,0,0,1.17593411399178,0,-1.3824832961776,0,0,0,0,0,-2.31877146692402,-5.87358751340607,-4.53693812769049,7.37755839728941,0,0,"Lasso"
83,2.21777382414888,1,5.889,934.202,26.056,0.158,-16.9736730259196,0,0,3.26068804194143,0,0,-2.71295080370683,0,0,0,0,0,-0.858980639351679,0,0,6.18344808193807,0,0,-7.8524612302382,-1.38290425782828,-4.18679437488844,0,0,-11.0791680626262,0,0,0,0.00581415246878729,0,0,0,0,0,0,0,-1.03136001450698,-4.39422075209927,-2.71396568448176,7.9517880125966,0,0,"Lasso"
84,0.599295586950144,1,2.837,871.688,26.232,0.214,-16.4526397066194,0,0,5.66447615222054,-0.966671495018915,0,-2.53058623493746,-0.898782611028089,0,0,0,0,-1.91642436795343,0,0,7.51379916236995,0,0,-8.81304827483566,-0.984453057031563,-4.60957278576812,0,0,-11.9343706086065,0,0,0,2.28723798184238,0,-2.81667371477835,0,0,-0.494489617192939,0,0,-3.28302555357428,-6.29525052179969,-5.62453558058069,7.01443945748736,0,0,"Lasso"
85,0.736832709054653,1,3.119,884.502,26.398,0.203,-16.5929146649308,0,0,5.44910646867921,-0.853914292068424,0,-2.53795349818191,-0.657325387117969,0,0,0,0,-1.83964767596229,0,0,7.44415849487622,0,0,-8.90670830365576,-1.0450127710428,-4.53251704679584,0,0,-11.8615487839769,0,0,0,2.02391435716412,0,-2.42679009713939,0,0,-0.196257096429093,0,0,-2.98628718845785,-6.2143350534509,-5.38359526812482,7.10908456470146,0,0,"Lasso"
86,0.937672867837799,1,3.386,908.747,26.676,0.181,-16.688908701057,0,0,5.1648471974009,-0.671065070149295,0,-2.52661250455283,-0.246506350476476,0,0,0,0,-1.70613326703948,0,0,7.20800464708962,0,0,-8.91658729288831,-1.07630193505856,-4.58942895192272,0,0,-11.8049111190745,0,0,0,1.62168932677736,0,-1.95324463176953,0,0,0,0,0,-2.68034292683826,-6.12828169007653,-5.06498287571992,7.22318573329051,0,0,"Lasso"
87,0.579010505427928,1,2.8,869.958,26.207,0.216,-16.4357435844275,0,0,5.69622684560642,-0.983207017904571,0,-2.52917476120811,-0.934374108805707,0,0,0,0,-1.92760033901608,0,0,7.5239514981848,0,0,-8.79926969735407,-0.975738972362066,-4.62169246377632,0,0,-11.9452575756494,0,0,0,2.32529824714421,-0.00761706256884116,-2.87658641918849,0,0,-0.537388729361551,0,0,-3.325165036296,-6.30781241400641,-5.65945005980528,7.0000195255487,0,0,"Lasso"
88,1.07614277481355,1,3.548,923.075,26.823,0.168,-16.7206043611919,0,0,4.97248593272204,-0.540903743700014,0,-2.52449105981681,0,0,0,0,0,-1.61435467686995,0,0,7.0134473984431,0,0,-8.84791340119807,-1.09305933603892,-4.6323578040654,0,0,-11.7615341855849,0,0,0,1.38687639789684,0,-1.67694904127111,0,0,0,0,0,-2.53301639811188,-6.05711924126356,-4.84760744792394,7.28930926114368,0,0,"Lasso"
